ID ,Water consumption (MGal/year),Fuel type,Cooling ID
DE_56609_7153_HR4_HRSG3_CWS_Natural Gas and Other Gases,230.765,Natural Gas and Other Gases,DE_56609_7153_CWS
DE_56609_7153_HR5_HRSG5_CWS_Natural Gas and Other Gases,230.765,Natural Gas and Other Gases,DE_56609_7153_CWS
DE_56609_7153_HR5_HRSG6_CWS_Natural Gas and Other Gases,230.765,Natural Gas and Other Gases,DE_56609_7153_CWS
DE_56609_7153_HR5_HRSG7_CWS_Natural Gas and Other Gases,230.765,Natural Gas and Other Gases,DE_56609_7153_CWS
DE_56609_7153_HR5_HRSG5_CWS2_Natural Gas and Other Gases,137.577,Natural Gas and Other Gases,DE_56609_7153_CWS2
DE_56609_7153_HR5_HRSG6_CWS2_Natural Gas and Other Gases,137.577,Natural Gas and Other Gases,DE_56609_7153_CWS2
DE_56609_7153_HR5_HRSG7_CWS2_Natural Gas and Other Gases,137.577,Natural Gas and Other Gases,DE_56609_7153_CWS2
DE_56609_7153_HR6_HRSG5_CWS_Natural Gas and Other Gases,230.765,Natural Gas and Other Gases,DE_56609_7153_CWS
DE_56609_7153_HR6_HRSG6_CWS_Natural Gas and Other Gases,230.765,Natural Gas and Other Gases,DE_56609_7153_CWS
DE_56609_7153_HR6_HRSG7_CWS_Natural Gas and Other Gases,230.765,Natural Gas and Other Gases,DE_56609_7153_CWS
DE_56609_7153_HR6_HRSG5_CWS2_Natural Gas and Other Gases,137.577,Natural Gas and Other Gases,DE_56609_7153_CWS2
DE_56609_7153_HR6_HRSG6_CWS2_Natural Gas and Other Gases,137.577,Natural Gas and Other Gases,DE_56609_7153_CWS2
DE_56609_7153_HR6_HRSG7_CWS2_Natural Gas and Other Gases,137.577,Natural Gas and Other Gases,DE_56609_7153_CWS2
DE_56609_7153_HR7_HRSG5_CWS_Natural Gas and Other Gases,230.765,Natural Gas and Other Gases,DE_56609_7153_CWS
DE_56609_7153_HR7_HRSG6_CWS_Natural Gas and Other Gases,230.765,Natural Gas and Other Gases,DE_56609_7153_CWS
DE_56609_7153_HR7_HRSG7_CWS_Natural Gas and Other Gases,230.765,Natural Gas and Other Gases,DE_56609_7153_CWS
DE_56609_7153_HR7_HRSG5_CWS2_Natural Gas and Other Gases,137.577,Natural Gas and Other Gases,DE_56609_7153_CWS2
DE_56609_7153_HR7_HRSG6_CWS2_Natural Gas and Other Gases,137.577,Natural Gas and Other Gases,DE_56609_7153_CWS2
DE_56609_7153_HR7_HRSG7_CWS2_Natural Gas and Other Gases,137.577,Natural Gas and Other Gases,DE_56609_7153_CWS2
DE_56609_7153_HR8_HRSG5_CWS_Natural Gas and Other Gases,230.765,Natural Gas and Other Gases,DE_56609_7153_CWS
DE_56609_7153_HR8_HRSG6_CWS_Natural Gas and Other Gases,230.765,Natural Gas and Other Gases,DE_56609_7153_CWS
DE_56609_7153_HR8_HRSG7_CWS_Natural Gas and Other Gases,230.765,Natural Gas and Other Gases,DE_56609_7153_CWS
DE_56609_7153_HR8_HRSG5_CWS2_Natural Gas and Other Gases,137.577,Natural Gas and Other Gases,DE_56609_7153_CWS2
DE_56609_7153_HR8_HRSG6_CWS2_Natural Gas and Other Gases,137.577,Natural Gas and Other Gases,DE_56609_7153_CWS2
DE_56609_7153_HR8_HRSG7_CWS2_Natural Gas and Other Gases,137.577,Natural Gas and Other Gases,DE_56609_7153_CWS2
MN_12667_56164_HRSG_HRSG1_CW01_Natural Gas and Other Gases,144.007,Natural Gas and Other Gases,MN_12667_56164_CW01
NC_59123_59325_KMEC1_HRSG_COOLT_Natural Gas and Other Gases,540.782,Natural Gas and Other Gases,NC_59123_59325_COOLT
NC_59123_59325_KMEC2_HRSG_COOLT_Natural Gas and Other Gases,540.782,Natural Gas and Other Gases,NC_59123_59325_COOLT
AZ_16572_147_KY7_K-7_K-7_Natural Gas and Other Gases,328.0,Natural Gas and Other Gases,AZ_16572_147_K-7
AZ_16572_147_KY7A_K-7_K-7_Natural Gas and Other Gases,328.0,Natural Gas and Other Gases,AZ_16572_147_K-7
MI_4254_55270_LM1_HRSG1_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_LM1_HRSG2_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_LM1_HRSG3_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_LM1_HRSG4_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_LM1_HRSG5_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_LM1_HRSG6_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_LM1_HRSG7_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_LM2_HRSG1_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_LM2_HRSG2_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_LM2_HRSG3_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_LM2_HRSG4_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_LM2_HRSG5_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_LM2_HRSG6_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_LM2_HRSG7_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_LM3_HRSG1_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_LM3_HRSG2_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_LM3_HRSG3_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_LM3_HRSG4_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_LM3_HRSG5_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_LM3_HRSG6_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_LM3_HRSG7_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_LM4_HRSG1_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_LM4_HRSG2_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_LM4_HRSG3_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_LM4_HRSG4_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_LM4_HRSG5_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_LM4_HRSG6_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_LM4_HRSG7_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_LM5_HRSG1_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_LM5_HRSG2_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_LM5_HRSG3_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_LM5_HRSG4_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_LM5_HRSG5_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_LM5_HRSG6_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_LM5_HRSG7_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_LM6_HRSG1_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_LM6_HRSG2_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_LM6_HRSG3_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_LM6_HRSG4_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_LM6_HRSG5_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_LM6_HRSG6_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_LM6_HRSG7_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
CO_30151_50707_LMA_HRSG A_CT_Natural Gas and Other Gases,139.915,Natural Gas and Other Gases,CO_30151_50707_CT
CO_30151_50707_LMA_HRSG B_CT_Natural Gas and Other Gases,139.915,Natural Gas and Other Gases,CO_30151_50707_CT
CO_30151_50707_LMA_HRSG C_CT_Natural Gas and Other Gases,139.915,Natural Gas and Other Gases,CO_30151_50707_CT
CO_30151_50707_LMA_HRSG D_CT_Natural Gas and Other Gases,139.915,Natural Gas and Other Gases,CO_30151_50707_CT
CO_30151_50707_LMA_HRSG E_CT_Natural Gas and Other Gases,139.915,Natural Gas and Other Gases,CO_30151_50707_CT
CO_30151_50707_LMB_HRSG A_CT_Natural Gas and Other Gases,139.915,Natural Gas and Other Gases,CO_30151_50707_CT
CO_30151_50707_LMB_HRSG B_CT_Natural Gas and Other Gases,139.915,Natural Gas and Other Gases,CO_30151_50707_CT
CO_30151_50707_LMB_HRSG C_CT_Natural Gas and Other Gases,139.915,Natural Gas and Other Gases,CO_30151_50707_CT
CO_30151_50707_LMB_HRSG D_CT_Natural Gas and Other Gases,139.915,Natural Gas and Other Gases,CO_30151_50707_CT
CO_30151_50707_LMB_HRSG E_CT_Natural Gas and Other Gases,139.915,Natural Gas and Other Gases,CO_30151_50707_CT
CO_30151_50707_LMC_HRSG A_CT_Natural Gas and Other Gases,139.915,Natural Gas and Other Gases,CO_30151_50707_CT
CO_30151_50707_LMC_HRSG B_CT_Natural Gas and Other Gases,139.915,Natural Gas and Other Gases,CO_30151_50707_CT
CO_30151_50707_LMC_HRSG C_CT_Natural Gas and Other Gases,139.915,Natural Gas and Other Gases,CO_30151_50707_CT
CO_30151_50707_LMC_HRSG D_CT_Natural Gas and Other Gases,139.915,Natural Gas and Other Gases,CO_30151_50707_CT
CO_30151_50707_LMC_HRSG E_CT_Natural Gas and Other Gases,139.915,Natural Gas and Other Gases,CO_30151_50707_CT
CO_30151_50707_LMD_HRSG A_CT_Natural Gas and Other Gases,139.915,Natural Gas and Other Gases,CO_30151_50707_CT
CO_30151_50707_LMD_HRSG B_CT_Natural Gas and Other Gases,139.915,Natural Gas and Other Gases,CO_30151_50707_CT
CO_30151_50707_LMD_HRSG C_CT_Natural Gas and Other Gases,139.915,Natural Gas and Other Gases,CO_30151_50707_CT
CO_30151_50707_LMD_HRSG D_CT_Natural Gas and Other Gases,139.915,Natural Gas and Other Gases,CO_30151_50707_CT
CO_30151_50707_LMD_HRSG E_CT_Natural Gas and Other Gases,139.915,Natural Gas and Other Gases,CO_30151_50707_CT
CO_30151_50707_LME_HRSG A_CT_Natural Gas and Other Gases,139.915,Natural Gas and Other Gases,CO_30151_50707_CT
CO_30151_50707_LME_HRSG B_CT_Natural Gas and Other Gases,139.915,Natural Gas and Other Gases,CO_30151_50707_CT
CO_30151_50707_LME_HRSG C_CT_Natural Gas and Other Gases,139.915,Natural Gas and Other Gases,CO_30151_50707_CT
CO_30151_50707_LME_HRSG D_CT_Natural Gas and Other Gases,139.915,Natural Gas and Other Gases,CO_30151_50707_CT
CO_30151_50707_LME_HRSG E_CT_Natural Gas and Other Gases,139.915,Natural Gas and Other Gases,CO_30151_50707_CT
OH_59124_59326_MEC1_HRSG_COOLT_Natural Gas and Other Gases,425.45000000000005,Natural Gas and Other Gases,OH_59124_59326_COOLT
OH_59124_59326_MEC2_HRSG_COOLT_Natural Gas and Other Gases,425.45000000000005,Natural Gas and Other Gases,OH_59124_59326_COOLT
WV_55924_56671_MKA01_UHA01_PAB_Coal,2450.657,Coal,WV_55924_56671_PAB
CA_56660_57331_MSP1_MSP1_CS1_Solar,219.11,Solar,CA_56660_57331_CS1
CA_56660_57331_MSP2_MSP2_CS2_Solar,216.371,Solar,CA_56660_57331_CS2
CA_17609_358_MV3A_MV3A_CT3_Natural Gas and Other Gases,247.668,Natural Gas and Other Gases,CA_17609_358_CT3
CA_17609_358_MV3A_MV3B_CT3_Natural Gas and Other Gases,247.668,Natural Gas and Other Gases,CA_17609_358_CT3
CA_17609_358_MV3B_MV3A_CT3_Natural Gas and Other Gases,247.668,Natural Gas and Other Gases,CA_17609_358_CT3
CA_17609_358_MV3B_MV3B_CT3_Natural Gas and Other Gases,247.668,Natural Gas and Other Gases,CA_17609_358_CT3
CA_17609_358_MV3C_MV3A_CT3_Natural Gas and Other Gases,247.668,Natural Gas and Other Gases,CA_17609_358_CT3
CA_17609_358_MV3C_MV3B_CT3_Natural Gas and Other Gases,247.668,Natural Gas and Other Gases,CA_17609_358_CT3
CA_17609_358_MV4A_MV4A_CT4_Natural Gas and Other Gases,244.53699999999998,Natural Gas and Other Gases,CA_17609_358_CT4
CA_17609_358_MV4A_MV4B_CT4_Natural Gas and Other Gases,244.53699999999998,Natural Gas and Other Gases,CA_17609_358_CT4
CA_17609_358_MV4B_MV4A_CT4_Natural Gas and Other Gases,244.53699999999998,Natural Gas and Other Gases,CA_17609_358_CT4
CA_17609_358_MV4B_MV4B_CT4_Natural Gas and Other Gases,244.53699999999998,Natural Gas and Other Gases,CA_17609_358_CT4
CA_17609_358_MV4C_MV4A_CT4_Natural Gas and Other Gases,244.53699999999998,Natural Gas and Other Gases,CA_17609_358_CT4
CA_17609_358_MV4C_MV4B_CT4_Natural Gas and Other Gases,244.53699999999998,Natural Gas and Other Gases,CA_17609_358_CT4
FL_6455_55412_OEC1_HRSG1_CT_Natural Gas and Other Gases,436.85800000000006,Natural Gas and Other Gases,FL_6455_55412_CT
FL_6455_55412_OEC1_HRSG2_CT_Natural Gas and Other Gases,436.85800000000006,Natural Gas and Other Gases,FL_6455_55412_CT
FL_6455_55412_OEC2_HRSG1_CT_Natural Gas and Other Gases,436.85800000000006,Natural Gas and Other Gases,FL_6455_55412_CT
FL_6455_55412_OEC2_HRSG2_CT_Natural Gas and Other Gases,436.85800000000006,Natural Gas and Other Gases,FL_6455_55412_CT
FL_6455_55412_OECS_HRSG1_CT_Natural Gas and Other Gases,436.85800000000006,Natural Gas and Other Gases,FL_6455_55412_CT
FL_6455_55412_OECS_HRSG2_CT_Natural Gas and Other Gases,436.85800000000006,Natural Gas and Other Gases,FL_6455_55412_CT
TX_55983_6180_OG1_1_1_Coal,4117.687,Coal,TX_55983_6180_1
TX_55983_6180_OG2_2_1_Coal,4117.687,Coal,TX_55983_6180_1
IL_15330_55856_PC1_PC1_1_Coal,2396.9,Coal,IL_15330_55856_1
IL_15330_55856_PC2_PC2_2_Coal,2061.7,Coal,IL_15330_55856_2
IL_4210_55188_PT11_HRSG11_CW1_Natural Gas and Other Gases,170.46200000000002,Natural Gas and Other Gases,IL_4210_55188_CW1
IL_4210_55188_PT11_HRSG21_CW1_Natural Gas and Other Gases,170.46200000000002,Natural Gas and Other Gases,IL_4210_55188_CW1
IL_4210_55188_PT21_HRSG11_CW1_Natural Gas and Other Gases,170.46200000000002,Natural Gas and Other Gases,IL_4210_55188_CW1
IL_4210_55188_PT21_HRSG21_CW1_Natural Gas and Other Gases,170.46200000000002,Natural Gas and Other Gases,IL_4210_55188_CW1
IL_4210_55188_PT31_HRSG11_CW1_Natural Gas and Other Gases,170.46200000000002,Natural Gas and Other Gases,IL_4210_55188_CW1
IL_4210_55188_PT31_HRSG21_CW1_Natural Gas and Other Gases,170.46200000000002,Natural Gas and Other Gases,IL_4210_55188_CW1
MS_3593_55076_RHGF_AA001_AA021_Coal,600.916,Coal,MS_3593_55076_AA021
MS_3593_55076_RHGF_AA002_AA021_Coal,600.916,Coal,MS_3593_55076_AA021
TX_55861_56611_S01_S01_CS1_Coal,1727.704,Coal,TX_55861_56611_CS1
KS_18315_1336_S2_S-2_S-2A_Natural Gas and Other Gases,1.332,Natural Gas and Other Gases,KS_18315_1336_S-2A
OH_60131_60356_SFCT1_HRSG1_CT1_Natural Gas and Other Gases,353.375,Natural Gas and Other Gases,OH_60131_60356_CT1
OH_60131_60356_SFCT2_HRSG2_CT2_Natural Gas and Other Gases,118.076,Natural Gas and Other Gases,OH_60131_60356_CT2
OH_60131_60356_SFST1_HRSG1_CT1_Natural Gas and Other Gases,353.375,Natural Gas and Other Gases,OH_60131_60356_CT1
OH_60131_60356_SFST2_HRSG2_CT2_Natural Gas and Other Gases,118.076,Natural Gas and Other Gases,OH_60131_60356_CT2
IN_15470_1004_ST_HRSG1_CTWR_Coal,1009.68,Coal,IN_15470_1004_CTWR
IN_15470_1004_ST_HRSG2_CTWR_Coal,1009.68,Coal,IN_15470_1004_CTWR
TX_313_55139_ST_HRSG1_CIRC1_Natural Gas and Other Gases,394.79999999999995,Natural Gas and Other Gases,TX_313_55139_CIRC1
TX_313_55139_ST_HRSG2_CIRC1_Natural Gas and Other Gases,394.79999999999995,Natural Gas and Other Gases,TX_313_55139_CIRC1
NH_13538_55661_ST_HRSG1_TOW_Natural Gas and Other Gases,297.46500000000003,Natural Gas and Other Gases,NH_13538_55661_TOW
NH_13538_55661_ST_HRSG2_TOW_Natural Gas and Other Gases,297.46500000000003,Natural Gas and Other Gases,NH_13538_55661_TOW
CT_55993_56798_ST_HRSG1_CLTW_Natural Gas and Other Gases,434.7969999999999,Natural Gas and Other Gases,CT_55993_56798_CLTW
CT_55993_56798_ST_HRSG2_CLTW_Natural Gas and Other Gases,434.7969999999999,Natural Gas and Other Gases,CT_55993_56798_CLTW
NJ_57166_57839_ST001_HRSG1A_CTW_Natural Gas and Other Gases,641.1629999999999,Natural Gas and Other Gases,NJ_57166_57839_CTW
NJ_57166_57839_ST001_HRSG1B_CTW_Natural Gas and Other Gases,641.1629999999999,Natural Gas and Other Gases,NJ_57166_57839_CTW
MA_12713_55079_ST01_HRSG1_CTOWER_Natural Gas and Other Gases,132.424,Natural Gas and Other Gases,MA_12713_55079_CTOWER
OK_14063_55463_ST01_FB1_PLANT_Natural Gas and Other Gases,959.092,Natural Gas and Other Gases,OK_14063_55463_PLANT
UT_14354_56237_ST01_HRSG01_CS01_Natural Gas and Other Gases,634.221,Natural Gas and Other Gases,UT_14354_56237_CS01
UT_14354_56237_ST01_HRSG02_CS01_Natural Gas and Other Gases,634.221,Natural Gas and Other Gases,UT_14354_56237_CS01
OK_14063_55463_ST02_FB2_PLANT_Natural Gas and Other Gases,959.092,Natural Gas and Other Gases,OK_14063_55463_PLANT
OK_14063_55463_ST03_FB3_PLANT_Natural Gas and Other Gases,959.092,Natural Gas and Other Gases,OK_14063_55463_PLANT
CA_2820_55656_ST03_HRSG01_CWT01_Natural Gas and Other Gases,637.169,Natural Gas and Other Gases,CA_2820_55656_CWT01
CA_2820_55656_ST03_HRSG02_CWT01_Natural Gas and Other Gases,637.169,Natural Gas and Other Gases,CA_2820_55656_CWT01
OK_14063_55463_ST04_FB4_PLANT_Natural Gas and Other Gases,959.092,Natural Gas and Other Gases,OK_14063_55463_PLANT
CA_2820_55656_ST05_HRSG04_CWT02_Natural Gas and Other Gases,345.46000000000004,Natural Gas and Other Gases,CA_2820_55656_CWT02
AZ_24211_126_ST1_1_PLANT_Natural Gas and Other Gases,280.7,Natural Gas and Other Gases,AZ_24211_126_PLANT
AZ_796_160_ST1_1_1_Natural Gas and Other Gases,34.11,Natural Gas and Other Gases,AZ_796_160_1
IN_9273_994_ST1_1_1_Coal,55.615,Coal,IN_9273_994_1
NV_17166_2336_ST1_1_1_Natural Gas and Other Gases,7.603,Natural Gas and Other Gases,NV_17166_2336_1
SC_17554_3298_ST1_WIL1_WIL1_Coal,118.18,Coal,SC_17554_3298_WIL1
TX_55983_3504_ST1_1_1_Natural Gas and Other Gases,100.338,Natural Gas and Other Gases,TX_55983_3504_1
OH_59920_6019_ST1_1_1_Coal,1651.326,Coal,OH_59920_6019_1
MO_17833_6195_ST1_1_1_Coal,669.1239999999999,Coal,MO_17833_6195_1
SC_17539_7210_ST1_COP1_COP1_Natural Gas and Other Gases,722.7019999999999,Natural Gas and Other Gases,SC_17539_7210_COP1
AL_17650_7710_ST1_1A_PLANT_Natural Gas and Other Gases,1975.1999999999998,Natural Gas and Other Gases,AL_17650_7710_PLANT
AL_17650_7710_ST1_1B_PLANT_Natural Gas and Other Gases,1975.1999999999998,Natural Gas and Other Gases,AL_17650_7710_PLANT
AL_17650_7897_ST1_1A_PLANT_Natural Gas and Other Gases,1084.2409999999998,Natural Gas and Other Gases,AL_17650_7897_PLANT
AL_17650_7897_ST1_1B_PLANT_Natural Gas and Other Gases,1084.2409999999998,Natural Gas and Other Gases,AL_17650_7897_PLANT
GA_13100_7946_ST1_HRSG1_COOL1_Natural Gas and Other Gases,493.67499999999995,Natural Gas and Other Gases,GA_13100_7946_COOL1
GA_13100_7946_ST1_HRSG2_COOL1_Natural Gas and Other Gases,493.67499999999995,Natural Gas and Other Gases,GA_13100_7946_COOL1
IA_12341_7985_ST1_HRSG1_1_Natural Gas and Other Gases,147.231,Natural Gas and Other Gases,IA_12341_7985_1
IA_12341_7985_ST1_HRSG2_1_Natural Gas and Other Gases,147.231,Natural Gas and Other Gases,IA_12341_7985_1
WA_49893_7999_ST1_HRSG1_CW1_Natural Gas and Other Gases,632.695,Natural Gas and Other Gases,WA_49893_7999_CW1
WA_49893_7999_ST1_HRSG2_CW1_Natural Gas and Other Gases,632.695,Natural Gas and Other Gases,WA_49893_7999_CW1
IA_9417_8031_ST1_1_1_Natural Gas and Other Gases,489.29999999999995,Natural Gas and Other Gases,IA_9417_8031_1
IA_9417_8031_ST1_2_1_Natural Gas and Other Gases,489.29999999999995,Natural Gas and Other Gases,IA_9417_8031_1
AZ_16572_8068_ST1_1_1-4_Natural Gas and Other Gases,507.60400000000004,Natural Gas and Other Gases,AZ_16572_8068_1-4
CO_55307_10682_ST1_HR1_CT1_Natural Gas and Other Gases,8.235999999999999,Natural Gas and Other Gases,CO_55307_10682_CT1
AZ_50157_55177_ST1_HRSG A_CW_Natural Gas and Other Gases,765.2599999999999,Natural Gas and Other Gases,AZ_50157_55177_CW
AZ_50157_55177_ST1_HRSG B_CW_Natural Gas and Other Gases,765.2599999999999,Natural Gas and Other Gases,AZ_50157_55177_CW
IL_49893_55183_ST1_HRSG1_CW-10_Natural Gas and Other Gases,402.187,Natural Gas and Other Gases,IL_49893_55183_CW-10
TX_5761_55223_ST1_HRSG1_CT1_Natural Gas and Other Gases,225.63,Natural Gas and Other Gases,TX_5761_55223_CT1
TX_2172_55230_ST1_HRSG1_CTW1_Natural Gas and Other Gases,367.1839999999999,Natural Gas and Other Gases,TX_2172_55230_CTW1
TX_2172_55230_ST1_HRSG2_CTW1_Natural Gas and Other Gases,367.1839999999999,Natural Gas and Other Gases,TX_2172_55230_CTW1
MI_4254_55270_ST1_HRSG1_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_ST1_HRSG2_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_ST1_HRSG3_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_ST1_HRSG4_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_ST1_HRSG5_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_ST1_HRSG6_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
MI_4254_55270_ST1_HRSG7_COOLTW_Natural Gas and Other Gases,511.51599999999996,Natural Gas and Other Gases,MI_4254_55270_COOLTW
PA_61786_55298_ST1_HRSG1A_BLK1CS_Natural Gas and Other Gases,599.6619999999999,Natural Gas and Other Gases,PA_61786_55298_BLK1CS
PA_61786_55298_ST1_HRSG1B_BLK1CS_Natural Gas and Other Gases,599.6619999999999,Natural Gas and Other Gases,PA_61786_55298_BLK1CS
TX_21668_55320_ST1_HRSG1_PAB_Natural Gas and Other Gases,509.73,Natural Gas and Other Gases,TX_21668_55320_PAB
TX_21668_55320_ST1_HRSG2_PAB_Natural Gas and Other Gases,509.73,Natural Gas and Other Gases,TX_21668_55320_PAB
TX_4405_55358_ST1_FB1_110CLG_Natural Gas and Other Gases,366.044,Natural Gas and Other Gases,TX_4405_55358_110CLG
IN_13756_55364_ST1_1A_CW_Natural Gas and Other Gases,601.8900000000001,Natural Gas and Other Gases,IN_13756_55364_CW
IN_13756_55364_ST1_1B_CW_Natural Gas and Other Gases,601.8900000000001,Natural Gas and Other Gases,IN_13756_55364_CW
SC_17539_55386_ST1_DB1_CT_Natural Gas and Other Gases,743.6909999999999,Natural Gas and Other Gases,SC_17539_55386_CT
SC_17539_55386_ST1_DB2_CT_Natural Gas and Other Gases,743.6909999999999,Natural Gas and Other Gases,SC_17539_55386_CT
OH_59922_55397_ST1_DB1_CW_Natural Gas and Other Gases,900.0,Natural Gas and Other Gases,OH_59922_55397_CW
OH_59922_55397_ST1_DB2_CW_Natural Gas and Other Gases,900.0,Natural Gas and Other Gases,OH_59922_55397_CW
AR_814_55418_ST1_1H1100_1CW_Natural Gas and Other Gases,260.636,Natural Gas and Other Gases,AR_814_55418_1CW
AR_814_55418_ST1_1H2100_1CW_Natural Gas and Other Gases,260.636,Natural Gas and Other Gases,AR_814_55418_1CW
AL_195_55440_ST1_HRSG1_CLTWR_Natural Gas and Other Gases,840.7710000000001,Natural Gas and Other Gases,AL_195_55440_CLTWR
AL_195_55440_ST1_HRSG2_CLTWR_Natural Gas and Other Gases,840.7710000000001,Natural Gas and Other Gases,AL_195_55440_CLTWR
